Name	LATITUDE_S	LONGITUDE_	Length	AV_RGH_IRI	ALLVEHS_AA	TRUCKS_AAD	Name_2	LATITUDE_S_2	LONGITUDE__2	Length_2	AV_RGH_IRI_2	ALLVEHS_AA_2	TRUCKS_AAD_2	closestWindex	rainfall	Above_30_days	Above_37_5_days	dayspassed	ALLVEHS_AA_avg	TRUCKS_AAD_avg	IRI_increase
2000_R_23297_23398_19-01-2012_1	-37.893408	145.134469	101	1.175	90000	8700	2000_R_23300_23400_07-02-2014_1	-37.893409	145.134519	100	1.19	90000	8700	86088	1547.6	75	12	750	90000	8700	0.0149999999999999
2000_R_3113_3213_19-01-2012_1	-38.009139	145.300694	100	1.22	53000	3500	2000_R_3100_3200_07-02-2014_1	-38.009239	145.300751	100	1.225	53000	3500	86224	1716.2	75	12	750	53000	3500	0.00500000000000012
2000_R_17774_17875_19-01-2012_1	-37.925438	145.179752	101	0.965	84000	8000	2000_R_17800_17900_07-02-2014_1	-37.925384	145.179694	100	1.15	84000	8000	86111	1517.8	75	12	750	84000	8000	0.185
2000_R_28419_28519_19-01-2012_1	-37.877636	145.081063	100	1.29	85000	9100	2000_R_28400_28500_07-02-2014_1	-37.877713	145.081217	100	1.36	85000	9100	86018	1500.4	75	12	750	85000	9100	0.0700000000000001
2000_R_27716_27816_19-01-2012_1	-37.88125	145.087601	100	1.105	86000	9300	2000_R_27700_27800_07-02-2014_1	-37.881337	145.087723	100	1.23	86000	9300	86088	1547.6	75	12	750	86000	9300	0.125
2000_R_1405_1506_19-01-2012_1	-38.021118	145.312665	101	1.77	43000	2800	2000_R_1400_1500_07-02-2014_1	-38.021134	145.31269	100	1.81	43000	2800	86224	1716.2	75	12	750	43000	2800	0.04
2000_R_22293_22394_19-01-2012_1	-37.89546	145.145467	101	0.88	89000	8500	2000_R_22300_22400_07-02-2014_1	-37.895464	145.145485	100	0.915	89000	8500	86303	1837.5	75	12	750	89000	8500	0.035
2000_R_100_200_19-01-2012_1	-38.029949	145.322463	100	1.435	42000	3700	2000_R_100_200_07-02-2014_1	-38.02992	145.322443	100	1.45	42000	3700	86224	1716.2	75	12	750	42000	3700	0.0149999999999999
2000_R_25708_25808_19-01-2012_1	-37.886902	145.108865	100	1.05	88000	9500	2000_R_25700_25800_07-02-2014_1	-37.886927	145.108974	100	1.065	88000	9500	86088	1547.6	75	12	750	88000	9500	0.0149999999999999
2000_R_18678_18778_19-01-2012_1	-37.9196	145.172629	100	1.025	84000	8000	2000_R_18700_18800_07-02-2014_1	-37.919556	145.172588	100	1.075	84000	8000	86111	1517.8	75	12	750	84000	8000	0.05
2000_R_25306_25406_19-01-2012_1	-37.888306	145.113056	100	0.735	92000	8800	2000_R_25300_25400_07-02-2014_1	-37.888343	145.113142	100	0.74	92000	8800	86088	1547.6	75	12	750	92000	8800	0.005
2000_R_23097_23197_19-01-2012_1	-37.893657	145.136731	100	0.735	89000	8600	2000_R_23100_23200_07-02-2014_1	-37.893659	145.136768	100	0.815	89000	8600	86088	1547.6	75	12	750	89000	8600	0.08
2000_R_17674_17774_19-01-2012_1	-37.926077	145.180555	100	0.805	84000	8000	2000_R_17700_17800_07-02-2014_1	-37.926023	145.180494	100	0.815	84000	8000	86111	1517.8	75	12	750	84000	8000	0.0099999999999999
2000_R_16067_16167_19-01-2012_1	-37.936362	145.193378	100	1.81	76000	6400	2000_R_16100_16200_07-02-2014_1	-37.936257	145.193306	100	1.825	76000	6400	86111	1517.8	75	12	750	76000	6400	0.0149999999999999
2000_R_1305_1405_19-01-2012_1	-38.021769	145.313459	100	2.645	43000	2800	2000_R_1300_1400_07-02-2014_1	-38.021784	145.313479	100	2.78	43000	2800	86224	1716.2	75	12	750	43000	2800	0.135
2000_R_26712_26812_19-01-2012_1	-37.885171	145.097674	100	1.095	86000	9300	2000_R_26700_26800_07-02-2014_1	-37.885185	145.097811	100	1.28	86000	9300	86088	1547.6	75	12	750	86000	9300	0.185
2000_R_4117_4217_19-01-2012_1	-38.001689	145.294555	100	0.71	53000	3500	2000_R_4100_4200_07-02-2014_1	-38.001783	145.294719	100	0.76	53000	3500	86224	1716.2	75	12	750	53000	3500	0.05
2000_R_4418_4518_19-01-2012_1	-38.000386	145.291555	100	1.4	52000	3500	2000_R_4400_4500_07-02-2014_1	-38.000447	145.291759	100	1.435	52000	3500	86224	1716.2	75	12	750	52000	3500	0.0350000000000001
2000_R_1807_1908_19-01-2012_1	-38.018505	145.309494	101	1.09	48000	3200	2000_R_1800_1900_07-02-2014_1	-38.018536	145.309534	100	1.15	48000	3200	86224	1716.2	75	12	750	48000	3200	0.0599999999999998
2000_R_24603_24703_19-01-2012_1	-37.891563	145.119842	100	0.79	92000	8800	2000_R_24600_24700_07-02-2014_1	-37.891585	145.11992	100	0.905	92000	8800	86088	1547.6	75	12	750	92000	8800	0.115
2000_R_28319_28419_19-01-2012_1	-37.878109	145.082034	100	3.535	85000	9100	2000_R_28300_28400_07-02-2014_1	-37.878186	145.082185	100	3.625	85000	9100	86018	1500.4	75	12	750	85000	9100	0.0899999999999999
2000_R_2811_2912_19-01-2012_1	-38.011584	145.302176	101	1.315	53000	3500	2000_R_2800_2900_07-02-2014_1	-38.011664	145.302242	100	1.535	53000	3500	86224	1716.2	75	12	750	53000	3500	0.22
2000_R_2008_2108_19-01-2012_1	-38.017178	145.307899	100	0.995	48000	3200	2000_R_2000_2100_07-02-2014_1	-38.017237	145.307953	100	1.07	48000	3200	86224	1716.2	75	12	750	48000	3200	0.0750000000000001
2000_R_21189_21289_19-01-2012_1	-37.903227	145.153133	100	1.21	88000	10000	2000_R_21200_21300_07-02-2014_1	-37.903212	145.153124	100	1.35	88000	10000	86303	1837.5	75	12	750	88000	10000	0.14
2000_R_28017_28118_19-01-2012_1	-37.879622	145.084865	101	1.365	85000	9100	2000_R_28000_28100_07-02-2014_1	-37.879702	145.085005	100	1.45	85000	9100	86088	1547.6	75	12	750	85000	9100	0.085
2000_R_18377_18477_19-01-2012_1	-37.921596	145.17494	100	0.595	84000	8000	2000_R_18400_18500_07-02-2014_1	-37.921546	145.174884	100	0.73	84000	8000	86111	1517.8	75	12	750	84000	8000	0.135
2000_R_22394_22494_19-01-2012_1	-37.895005	145.144485	100	0.89	89000	8500	2000_R_22400_22500_07-02-2014_1	-37.89501	145.144505	100	0.93	89000	8500	86303	1837.5	75	12	750	89000	8500	0.04
2000_R_24101_24201_19-01-2012_1	-37.892412	145.125425	100	0.73	92000	8800	2000_R_24100_24200_07-02-2014_1	-37.892415	145.125494	100	0.85	92000	8800	86088	1547.6	75	12	750	92000	8800	0.12
2000_R_19080_19180_19-01-2012_1	-37.916803	145.169743	100	0.68	84000	8000	2000_R_19100_19200_07-02-2014_1	-37.91676	145.169705	100	0.71	84000	8000	86111	1517.8	75	12	750	84000	8000	0.0299999999999999
2000_R_29323_29423_19-01-2012_1	-37.877162	145.071031	100	0.86	85000	9100	2000_R_29300_29400_07-02-2014_1	-37.877194	145.071234	100	0.915	85000	9100	86018	1500.4	75	12	750	85000	9100	0.055
2000_R_2510_2610_19-01-2012_1	-38.013848	145.304069	100	1	53000	3500	2000_R_2500_2600_07-02-2014_1	-38.013908	145.304132	100	1.055	53000	3500	86224	1716.2	75	12	750	53000	3500	0.0549999999999999
2000_R_27415_27515_19-01-2012_1	-37.882933	145.090283	100	1.67	86000	9300	2000_R_27400_27500_07-02-2014_1	-37.883003	145.090414	100	1.82	86000	9300	86088	1547.6	75	12	750	86000	9300	0.15
2000_R_19582_19682_19-01-2012_1	-37.913291	145.166168	100	0.62	84000	8000	2000_R_19600_19700_07-02-2014_1	-37.913253	145.166135	100	0.64	84000	8000	86111	1517.8	75	12	750	84000	8000	0.02
2000_R_27214_27314_19-01-2012_1	-37.883841	145.092253	100	1.205	86000	9300	2000_R_27200_27300_07-02-2014_1	-37.883892	145.092388	100	1.255	86000	9300	86088	1547.6	75	12	750	86000	9300	0.0499999999999998
2000_R_35047_35143_19-01-2012_1	-37.837891	145.036437	96	1.635	71000	9400	2000_R_35100_35143_07-02-2014_1	-37.837647	145.03577	43	1.935	71000	9400	86304	1226.9	75	12	750	71000	9400	0.3
2000_R_27314_27415_19-01-2012_1	-37.883413	145.09125	101	2.41	86000	9300	2000_R_27300_27400_07-02-2014_1	-37.883473	145.091382	100	2.485	86000	9300	86088	1547.6	75	12	750	86000	9300	0.0749999999999997
2000_R_2309_2410_19-01-2012_1	-38.015235	145.305538	101	2.03	53000	3500	2000_R_2300_2400_07-02-2014_1	-38.015285	145.305597	100	2.035	53000	3500	86224	1716.2	75	12	750	53000	3500	0.00500000000000034
2000_R_29122_29222_19-01-2012_1	-37.877221	145.073298	100	1.095	85000	9100	2000_R_29100_29200_07-02-2014_1	-37.877204	145.073497	100	1.28	85000	9100	86018	1500.4	75	12	750	85000	9100	0.185
2000_R_25607_25708_19-01-2012_1	-37.887161	145.109959	101	0.79	88000	9500	2000_R_25600_25700_07-02-2014_1	-37.887189	145.110064	100	0.805	88000	9500	86088	1547.6	75	12	750	88000	9500	0.015
2000_R_25205_25306_19-01-2012_1	-37.888795	145.114013	101	0.815	92000	8800	2000_R_25200_25300_07-02-2014_1	-37.888842	145.114089	100	0.86	92000	8800	86088	1547.6	75	12	750	92000	8800	0.045
2000_R_1104_1205_19-01-2012_1	-38.023074	145.315044	101	1.435	43000	2800	2000_R_1100_1200_07-02-2014_1	-38.023082	145.315058	100	1.485	43000	2800	86224	1716.2	75	12	750	43000	2800	0.05
2000_R_18778_18879_19-01-2012_1	-37.918911	145.171891	101	0.925	84000	8000	2000_R_18800_18900_07-02-2014_1	-37.918865	145.171848	100	1.11	84000	8000	86111	1517.8	75	12	750	84000	8000	0.185
2000_R_30227_30327_19-01-2012_1	-37.87131	145.064821	100	0.905	85000	9100	2000_R_30200_30300_07-02-2014_1	-37.871475	145.064901	100	1.07	85000	9100	86018	1500.4	75	12	750	85000	9100	0.165
2000_R_3816_3916_19-01-2012_1	-38.003533	145.297068	100	1	53000	3500	2000_R_3800_3900_07-02-2014_1	-38.003639	145.297192	100	1.025	53000	3500	86224	1716.2	75	12	750	53000	3500	0.0249999999999999
2000_R_23900_24000_19-01-2012_1	-37.892659	145.12769	100	1.09	90000	8700	2000_R_23900_24000_07-02-2014_1	-37.892668	145.127753	100	1.14	90000	8700	86088	1547.6	75	12	750	90000	8700	0.0499999999999998
2000_R_29222_29323_19-01-2012_1	-37.877267	145.072162	101	1.295	85000	9100	2000_R_29200_29300_07-02-2014_1	-37.877274	145.072365	100	1.355	85000	9100	86018	1500.4	75	12	750	85000	9100	0.0600000000000001
2000_R_17975_18075_19-01-2012_1	-37.924154	145.178152	100	0.97	84000	8000	2000_R_18000_18100_07-02-2014_1	-37.924107	145.178089	100	1.06	84000	8000	86111	1517.8	75	12	750	84000	8000	0.0900000000000001
2000_R_15264_15364_19-01-2012_1	-37.941478	145.199839	100	0.825	54000	4500	2000_R_15300_15400_07-02-2014_1	-37.941364	145.199705	100	0.86	54000	4500	86111	1517.8	75	12	750	54000	4500	0.035
2000_R_15163_15264_19-01-2012_1	-37.94212	145.200646	101	0.665	54000	4500	2000_R_15200_15300_07-02-2014_1	-37.942004	145.200505	100	0.715	54000	4500	86111	1517.8	75	12	750	54000	4500	0.0499999999999999
2000_R_30126_30227_19-01-2012_1	-37.872165	145.065187	101	1.48	85000	9100	2000_R_30100_30200_07-02-2014_1	-37.87233	145.065266	100	1.68	85000	9100	86018	1500.4	75	12	750	85000	9100	0.2
2000_R_2209_2309_19-01-2012_1	-38.015894	145.306323	100	1.02	48000	3200	2000_R_2200_2300_07-02-2014_1	-38.015939	145.30638	100	1.045	48000	3200	86224	1716.2	75	12	750	48000	3200	0.0249999999999999
2000_R_4318_4418_19-01-2012_1	-38.000764	145.292598	100	0.96	52000	3500	2000_R_4300_4400_07-02-2014_1	-38.000832	145.29279	100	1.14	52000	3500	86224	1716.2	75	12	750	52000	3500	0.18
2000_R_502_602_19-01-2012_1	-38.027074	145.319676	100	1.19	43000	3800	2000_R_500_600_07-02-2014_1	-38.02706	145.319672	100	1.26	43000	3800	86224	1716.2	75	12	750	43000	3800	0.0700000000000001
2000_R_903_1004_19-01-2012_1	-38.024379	145.316628	101	1.175	43000	2800	2000_R_900_1000_07-02-2014_1	-38.02438	145.316636	100	1.25	43000	2800	86224	1716.2	75	12	750	43000	2800	0.075
2000_R_20887_20988_19-01-2012_1	-37.905257	145.155395	101	0.885	75000	8900	2000_R_20900_21000_07-02-2014_1	-37.905232	145.155378	100	0.945	75000	8900	86303	1837.5	75	12	750	75000	8900	0.0599999999999999
2000_R_26009_26109_19-01-2012_1	-37.886378	145.105509	100	0.78	88000	9500	2000_R_26000_26100_07-02-2014_1	-37.886362	145.105635	100	1.225	88000	9500	86088	1547.6	75	12	750	88000	9500	0.445
2000_R_27113_27214_19-01-2012_1	-37.884214	145.093289	101	1.155	86000	9300	2000_R_27100_27200_07-02-2014_1	-37.884259	145.093427	100	1.18	86000	9300	86088	1547.6	75	12	750	86000	9300	0.0249999999999999
2000_R_27816_27917_19-01-2012_1	-37.880702	145.086693	101	1.025	86000	9300	2000_R_27800_27900_07-02-2014_1	-37.880781	145.086827	100	1.065	86000	9300	86088	1547.6	75	12	750	86000	9300	0.04
2000_R_3213_3313_19-01-2012_1	-38.0083	145.300266	100	1.085	53000	3500	2000_R_3200_3300_07-02-2014_1	-38.008404	145.300323	100	1.21	53000	3500	86224	1716.2	75	12	750	53000	3500	0.125
2000_R_24302_24402_19-01-2012_1	-37.89216	145.123168	100	0.81	92000	8800	2000_R_24300_24400_07-02-2014_1	-37.892168	145.123243	100	0.84	92000	8800	86088	1547.6	75	12	750	92000	8800	0.0299999999999999
2000_R_28720_28821_19-01-2012_1	-37.876858	145.077833	101	1.405	85000	9100	2000_R_28700_28800_07-02-2014_1	-37.876864	145.078023	100	1.685	85000	9100	86018	1500.4	75	12	750	85000	9100	0.28
2000_R_25005_25105_19-01-2012_1	-37.88989	145.115828	100	0.885	92000	8800	2000_R_25000_25100_07-02-2014_1	-37.88993	145.115904	100	0.89	92000	8800	86088	1547.6	75	12	750	92000	8800	0.005
2000_R_18075_18176_19-01-2012_1	-37.923517	145.177346	101	1.035	84000	8000	2000_R_18100_18200_07-02-2014_1	-37.923466	145.17729	100	1.04	84000	8000	86111	1517.8	75	12	750	84000	8000	0.00500000000000012
2000_R_26109_26210_19-01-2012_1	-37.88621	145.104391	101	0.845	88000	9500	2000_R_26100_26200_07-02-2014_1	-37.886197	145.104518	100	0.92	88000	9500	86088	1547.6	75	12	750	88000	9500	0.0750000000000001
2000_R_24703_24804_19-01-2012_1	-37.891239	145.118781	101	0.865	92000	8800	2000_R_24700_24800_07-02-2014_1	-37.891263	145.118859	100	1.035	92000	8800	86088	1547.6	75	12	750	92000	8800	0.17
2000_R_24804_24904_19-01-2012_1	-37.890849	145.117755	100	1.05	92000	8800	2000_R_24800_24900_07-02-2014_1	-37.890876	145.117832	100	1.06	92000	8800	86088	1547.6	75	12	750	92000	8800	0.01
2000_R_3414_3514_19-01-2012_1	-38.006623	145.299407	100	1.125	53000	3500	2000_R_3400_3500_07-02-2014_1	-38.006736	145.299472	100	1.13	53000	3500	86224	1716.2	75	12	750	53000	3500	0.00499999999999989
2000_R_25908_26009_19-01-2012_1	-37.88654	145.10663	101	0.775	88000	9500	2000_R_25900_26000_07-02-2014_1	-37.886543	145.10675	100	1.02	88000	9500	86088	1547.6	75	12	750	88000	9500	0.245
2000_R_25507_25607_19-01-2012_1	-37.887481	145.111026	100	0.88	88000	9500	2000_R_25500_25600_07-02-2014_1	-37.887514	145.111127	100	0.925	88000	9500	86088	1547.6	75	12	750	88000	9500	0.045
2000_R_25105_25205_19-01-2012_1	-37.889339	145.114925	100	0.705	92000	8800	2000_R_25100_25200_07-02-2014_1	-37.889386	145.114993	100	0.74	92000	8800	86088	1547.6	75	12	750	92000	8800	0.035
2000_R_29624_29724_19-01-2012_1	-37.876019	145.067972	100	1.395	85000	9100	2000_R_29600_29700_07-02-2014_1	-37.876124	145.068144	100	1.57	85000	9100	86018	1500.4	75	12	750	85000	9100	0.175
2000_R_19783_19883_19-01-2012_1	-37.91196	145.164629	100	1.01	84000	8000	2000_R_19800_19900_07-02-2014_1	-37.911925	145.1646	100	1.235	84000	8000	86111	1517.8	75	12	750	84000	8000	0.225
2000_R_3313_3414_19-01-2012_1	-38.007462	145.299835	101	0.87	53000	3500	2000_R_3300_3400_07-02-2014_1	-38.007571	145.299896	100	0.9	53000	3500	86224	1716.2	75	12	750	53000	3500	0.03
2000_R_4518_4619_19-01-2012_1	-38.000083	145.290478	101	1.215	52000	3500	2000_R_4500_4600_07-02-2014_1	-38.000132	145.290693	100	1.27	52000	3500	86224	1716.2	75	12	750	52000	3500	0.0549999999999999
2060_F_2400_2500_06-02-2012_1	-37.902961	145.032999	100	2.68	18720	958	2060_F_2400_2500_30-01-2014_1	-37.90298	145.033133	100	2.8	18720	958	86018	1432	61	11	724	18720	958	0.12
2060_F_1600_1700_06-02-2012_1	-37.901826	145.024077	100	1.52	17126	876	2060_F_1600_1700_30-01-2014_1	-37.901842	145.02417	100	1.56	17126	876	86018	1432	61	11	724	17126	876	0.04
2060_F_4000_4100_06-02-2012_1	-37.905235	145.050897	100	1.655	18876	966	2060_F_4000_4100_30-01-2014_1	-37.905258	145.05109	100	1.705	18876	966	86018	1432	61	11	724	18876	966	0.05
2060_F_3700_3800_06-02-2012_1	-37.904821	145.04754	100	1.54	18876	966	2060_F_3700_3800_30-01-2014_1	-37.904839	145.047722	100	1.625	18876	966	86018	1432	61	11	724	18876	966	0.085
2060_F_100_200_06-02-2012_1	-37.899829	145.007278	100	2.28	17955	918	2060_F_100_200_30-01-2014_1	-37.899812	145.007321	100	2.42	17955	918	86018	1432	61	11	724	17955	918	0.14
2060_F_400_500_06-02-2012_1	-37.900249	145.01064	100	2.475	17955	918	2060_F_400_500_30-01-2014_1	-37.900259	145.010688	100	2.71	17955	918	86018	1432	61	11	724	17955	918	0.235
2060_F_1400_1500_06-02-2012_1	-37.901554	145.021836	100	2.74	17126	876	2060_F_1400_1500_30-01-2014_1	-37.901575	145.02192	100	2.855	17126	876	86018	1432	61	11	724	17126	876	0.115
2060_F_10700_10752_06-02-2012_1	-37.914207	145.126166	52	2.89	20709	1309	2060_F_10700_10752_30-01-2014_1	-37.914223	145.126403	52	3.61	20709	1309	86088	1468.6	61	11	724	20709	1309	0.72
2060_F_4600_4700_06-02-2012_1	-37.906076	145.0576	100	1.57	18442	943	2060_F_4600_4700_30-01-2014_1	-37.906103	145.057824	100	1.695	18442	943	86088	1468.6	61	11	724	18442	943	0.125
2060_F_2100_2200_06-02-2012_1	-37.90253	145.029651	100	2.805	18720	958	2060_F_2100_2200_30-01-2014_1	-37.902547	145.029768	100	3.285	18720	958	86018	1432	61	11	724	18720	958	0.48
2060_F_1500_1600_06-02-2012_1	-37.901692	145.022957	100	1.75	17126	876	2060_F_1500_1600_30-01-2014_1	-37.901707	145.023044	100	1.77	17126	876	86018	1432	61	11	724	17126	876	0.02
2060_F_4100_4200_06-02-2012_1	-37.905386	145.052015	100	1.995	18876	966	2060_F_4100_4200_30-01-2014_1	-37.9054	145.052212	100	2.165	18876	966	86018	1432	61	11	724	18876	966	0.17
2060_F_1300_1400_06-02-2012_1	-37.901423	145.020717	100	1.195	17126	876	2060_F_1300_1400_30-01-2014_1	-37.901436	145.020795	100	1.31	17126	876	86018	1432	61	11	724	17126	876	0.115
2060_F_3200_3300_06-02-2012_1	-37.904088	145.041949	100	2.92	15152	775	2060_F_3200_3300_30-01-2014_1	-37.904103	145.04211	100	2.98	15152	775	86018	1432	61	11	724	15152	775	0.0600000000000001
2060_F_2700_2800_06-02-2012_1	-37.903382	145.036367	100	3.07	15152	775	2060_F_2700_2800_30-01-2014_1	-37.903405	145.036506	100	3.48	15152	775	86018	1432	61	11	724	15152	775	0.41
2060_F_3900_4000_06-02-2012_1	-37.905095	145.049776	100	1.535	18876	966	2060_F_3900_4000_30-01-2014_1	-37.905119	145.049967	100	1.565	18876	966	86018	1432	61	11	724	18876	966	0.03
2060_F_4500_4600_06-02-2012_1	-37.905933	145.056483	100	1.75	18442	943	2060_F_4500_4600_30-01-2014_1	-37.905962	145.056701	100	1.825	18442	943	86018	1432	61	11	724	18442	943	0.075
2060_R_6426_6526_06-02-2012_1	-37.905987	145.055812	100	2.07	20908	1069	2060_R_6371_6471_30-01-2014_1	-37.905972	145.055745	100	2.505	20908	1069	86018	1432	61	11	724	20908	1069	0.435
2060_R_900_1000_06-02-2012_1	-37.91348	145.117725	100	1.225	23280	1472	2060_R_900_1000_30-01-2014_1	-37.913461	145.117597	100	1.34	23280	1472	86088	1468.6	61	11	724	23280	1472	0.115
2060_R_0_100_06-02-2012_1	-37.914723	145.127774	100	2.025	20308	1284	2060_R_0_100_30-01-2014_1	-37.914747	145.127734	100	2.505	20308	1284	86088	1468.6	61	11	724	20308	1284	0.48
2060_R_7126_7226_06-02-2012_1	-37.905002	145.04796	100	2.465	17491	895	2060_R_7071_7171_30-01-2014_1	-37.904991	145.047883	100	2.6	17491	895	86018	1432	61	11	724	17491	895	0.135
2060_R_6726_6826_06-02-2012_1	-37.905571	145.052443	100	3.01	17491	895	2060_R_6671_6771_30-01-2014_1	-37.905557	145.052375	100	3.155	17491	895	86018	1432	61	11	724	17491	895	0.145
2060_R_7026_7126_06-02-2012_1	-37.90514	145.049085	100	2.9	17491	895	2060_R_6971_7071_30-01-2014_1	-37.90513	145.049009	100	2.985	17491	895	86018	1432	61	11	724	17491	895	0.085
2060_R_600_700_06-02-2012_1	-37.913898	145.121092	100	2.01	23280	1472	2060_R_600_700_30-01-2014_1	-37.913881	145.120982	100	2.09	23280	1472	86088	1468.6	61	11	724	23280	1472	0.0800000000000001
2060_R_1700_1800_06-02-2012_1	-37.912382	145.108747	100	2.005	23280	1472	2060_R_1700_1800_30-01-2014_1	-37.91236	145.108555	100	2.285	23280	1472	86088	1468.6	61	11	724	23280	1472	0.28
2060_R_1900_2000_06-02-2012_1	-37.912107	145.106503	100	2.55	18859	1151	2060_R_1900_2000_30-01-2014_1	-37.912078	145.106297	100	2.755	18859	1151	86088	1468.6	61	11	724	18859	1151	0.205
2060_R_1500_1600_06-02-2012_1	-37.912654	145.110987	100	1.805	23280	1472	2060_R_1500_1600_30-01-2014_1	-37.912634	145.110816	100	2	23280	1472	86088	1468.6	61	11	724	23280	1472	0.195
2060_R_6826_6926_06-02-2012_1	-37.905425	145.051324	100	3.285	17491	895	2060_R_6771_6871_30-01-2014_1	-37.905412	145.051252	100	3.335	17491	895	86018	1432	61	11	724	17491	895	0.0499999999999998
2060_R_1800_1900_06-02-2012_1	-37.91224	145.107626	100	2.83	23280	1472	2060_R_1800_1900_30-01-2014_1	-37.91221	145.107427	100	2.865	23280	1472	86088	1468.6	61	11	724	23280	1472	0.0350000000000001
2060_R_6626_6726_06-02-2012_1	-37.905713	145.053564	100	3.545	17491	895	2060_R_6571_6671_30-01-2014_1	-37.905723	145.053493	100	4.305	17491	895	86018	1432	61	11	724	17491	895	0.76
2060_R_9226_9326_06-02-2012_1	-37.902061	145.024402	100	1.955	17943	918	2060_R_9171_9271_30-01-2014_1	-37.902046	145.024302	100	2.045	17943	918	86018	1432	61	11	724	17943	918	0.0899999999999999
2060_R_8926_9026_06-02-2012_1	-37.902479	145.027765	100	2.89	18190	930	2060_R_8871_8971_30-01-2014_1	-37.902474	145.027669	100	3.04	18190	930	86018	1432	61	11	724	18190	930	0.15
2060_R_2000_2100_06-02-2012_1	-37.91195	145.10539	100	2.665	18859	1151	2060_R_2000_2100_30-01-2014_1	-37.911914	145.105174	100	2.755	18859	1151	86088	1468.6	61	11	724	18859	1151	0.0899999999999999
2060_R_400_500_06-02-2012_1	-37.914171	145.123327	100	2.04	20308	1284	2060_R_400_500_30-01-2014_1	-37.914159	145.123241	100	2.155	20308	1284	86088	1468.6	61	11	724	20308	1284	0.115
2060_R_1100_1200_06-02-2012_1	-37.913205	145.115488	100	1.57	23280	1472	2060_R_1100_1200_30-01-2014_1	-37.913187	145.11534	100	1.6	23280	1472	86088	1468.6	61	11	724	23280	1472	0.03
2060_R_1300_1400_06-02-2012_1	-37.91293	145.113236	100	1.785	23280	1472	2060_R_1300_1400_30-01-2014_1	-37.91291	145.113073	100	1.995	23280	1472	86088	1468.6	61	11	724	23280	1472	0.21
2060_R_100_200_06-02-2012_1	-37.914526	145.126671	100	1.305	20308	1284	2060_R_100_200_30-01-2014_1	-37.914523	145.126631	100	1.35	20308	1284	86088	1468.6	61	11	724	20308	1284	0.0450000000000002
2060_R_6226_6326_06-02-2012_1	-37.906268	145.058063	100	1.775	20908	1069	2060_R_6171_6271_30-01-2014_1	-37.906252	145.057995	100	1.945	20908	1069	86088	1468.6	61	11	724	20908	1069	0.17
2060_R_6026_6126_06-02-2012_1	-37.906548	145.060296	100	1.68	20908	1069	2060_R_5971_6071_30-01-2014_1	-37.906531	145.060243	100	1.7	20908	1069	86088	1468.6	61	11	724	20908	1069	0.02
2060_R_8826_8926_06-02-2012_1	-37.902632	145.02889	100	2.45	18190	930	2060_R_8771_8871_30-01-2014_1	-37.902615	145.028795	100	2.675	18190	930	86018	1432	61	11	724	18190	930	0.225
2060_R_200_300_06-02-2012_1	-37.914371	145.125567	100	2.08	20308	1284	2060_R_200_300_30-01-2014_1	-37.914367	145.125512	100	2.12	20308	1284	86088	1468.6	61	11	724	20308	1284	0.04
2060_R_10126_10226_06-02-2012_1	-37.900832	145.014322	100	2.375	16937	866	2060_R_10071_10171_30-01-2014_1	-37.900812	145.014188	100	2.405	16937	866	86018	1432	61	11	724	16937	866	0.0299999999999998
2060_R_9926_10026_06-02-2012_1	-37.901093	145.016565	100	3.32	16937	866	2060_R_9871_9971_30-01-2014_1	-37.90108	145.01644	100	3.795	16937	866	86018	1432	61	11	724	16937	866	0.475
2060_R_8126_8226_06-02-2012_1	-37.903606	145.036741	100	3.36	19645	1005	2060_R_8071_8171_30-01-2014_1	-37.903598	145.03665	100	3.69	19645	1005	86018	1432	61	11	724	19645	1005	0.33
2060_R_7326_7426_06-02-2012_1	-37.904722	145.045714	100	2.62	17491	895	2060_R_7271_7371_30-01-2014_1	-37.904711	145.045633	100	2.74	17491	895	86018	1432	61	11	724	17491	895	0.12
2060_R_10526_10626_06-02-2012_1	-37.9003	145.009846	100	3.015	12889	659	2060_R_10471_10571_30-01-2014_1	-37.900276	145.009685	100	3.27	12889	659	86018	1432	61	11	724	12889	659	0.255
